asin,overall,reviewText,summary,verified,vote
B000YFKP7O,5.0,Well made fits my F90 Perfect good to protect paint finish on the Engine Highly recommended  keeps the value up,Great,True,
B000YFKP7O,5.0,"Fits our 2009 Yamaha outboard like a freaking glove! Very happy with quality, price and fast delivery.",Fits like a glove,True,
B000YFKP7O,5.0,Great fit,Yamaha,True,
B000YFKP7O,5.0,Ok,Five Stars,True,
B000YFKP7O,5.0,"Great cover, well made, fit perfectly. Overall very happy with my purchase.",Excellent Cover,True,
B000YFKP7O,5.0,Great cover.easy to install or remove.,Great cover. easy to install or remove,True,
B000YFKP7O,5.0,"Well made, fits well. Should help protect the engine from sun and the elements.",Five Stars,True,
B000YFKP7O,5.0,Nice cover. Protects my motor well.,Five Stars,True,
B000YFKP7O,5.0,GOOD SNUG FIT,OEM,True,
B000YFKP7O,5.0,Fits snug on a 115 hp motor but works perfect.,Five Stars,True,
B000YFKP7O,5.0,This cover fits my 2005 Hamaha 90 HP four stroke perfect. It's made of a material that should be somewhat water proof for a few years. I don't know how long but looks like it should hold up  to the weather.,... cover fits my 2005 Hamaha 90 HP four stroke perfect. It's made of a material that should be ...,True,
B000YFKP7O,5.0,Works great,Five Stars,True,
B000YFKP7O,5.0,Perfect,Five Stars,True,
B000YFKP7O,5.0,"Nice cover, fits my 150 perfectly!",Five Stars,True,
B000YFKP7O,5.0,"Excellent cover and it fits my Yamaha F115 4 stroke perfectly.  I was concerned that it would fit too tightly and easily tear....not the case.
Much better than the cheap cover that was always blowing off in high winds.  I recommend purchase.",Fits Perfectly,True,5
B0014SQPJC,5.0,this is the perfect gift for a co-worker! Sturdy and discreet,Love This!!,True,
B0014SQPJC,4.0,"Secure clip, smooth operation. It'd be a lot sharper if it were green, but can't complain. Only a slight issue with the button popping off if it catches on things.",Smooth Draw McGraw,True,
B0014SQPJC,4.0,works well,Four Stars,True,
B0014SQPJC,5.0,Bought for my husband as a gift and he loved it!,Great value and looks great!,True,
B0014SQPJC,5.0,vetry nice.son loves it.,vetry nice. son loves it,True,
B000Y9IV3A,5.0,I purchased these to bring on camping trips with my family and they are worth the money. Very durable material makes it immune to breakage from the kids. Very lightweight so nice not to carry silverware out to camp. I highly recommend these for backpacking or camping.,Camping Utensils,True,2
B000Y9IV3A,5.0,Nice little set of utensiles. I have them for while I am deployed. The have good ergonomics while also have easy clean up... Seem very sterdy and there cheap! I got 2 and havnt needed the 2nd set yet.,Quality Product,True,14
B000Y9IV3A,5.0,"i do lots of backwoods camping, canoeing and hiking, where every lil bit adds weight. this is perfect, the ring keeps everything togeter, they are durable and easy to clean",Perfect,True,12
B000Y9IV3A,4.0,"I really like this set. It's not compact, so if that's what you are looking for then these aren't for you. However, if you are fine with the size the are great. Very lightweight, but sturdy. It's really nice to have full size utensils on the trail. It does have a locking ring that keeps them all together, which is nice so you don't lose a piece.",Good Quality,False,6
B000Y9IV3A,5.0,I've had a set of these for backpacking for over 15 years.  They are functionally indestructible.  Have four complete sets in my car camping setup for the family.,Love them,True,
B000Y9IV3A,5.0,"great camp utensils, plain and simple.",Five Stars,True,
B000Y9IV3A,5.0,"Nice construction.  Solid and useful.  The knife actually can cut and they don't get ruined with repeated usage.

The loop that they are attached to is the same kind that are often used for binding papers together (single ring) and can be a tad annoying.  I would possibly have elected to use a heavy duty plastic, as sometimes may be seen with plastic measuring cups, but the actual utensils are some of the better ones I have seen.  For the price, a steal.",Solid and reliable for repeated use.,True,2
B000Y9IV3A,4.0,The utensil set is very sturdy. I used it for my travels and it get the job done! I do hope in the future that it will come with a pouch.,The utensil set is very sturdy. I used it for my travels and it ...,False,
B000Y9IV3A,5.0,"I have been using these everyday for lunch for over a year, they still look new! They go through the dishwasher no problem. No complaints! My set arrived without the ring to hold them together, I did not bother with a return over a 2 cent ring.",I have been using these everyday for lunch for over ...,True,
B000Y9IV3A,5.0,"Sturdy, knife stays sharp, spoon could be deeper but it's great stuff.  It also doesn't stain.  I use them almost every day.",Great,True,
B000Y9IV3A,5.0,These are great for backpacking. I washed them and reused them many a time. I had no problems carrying the knife on the airplane.,These are great for backpacking,True,
B000Y9IV3A,5.0,Perfect awesome,great,True,
B000Y9IV3A,5.0,Very light and normal size for those who actually like to have separate utensils and enough length to reach to the bottom of a deeper pot without coating your hand and wrist with food.,Throw away that backpacking sport!,True,
B000Y9IV3A,4.0,cool color to boot. Practical and self-contained thanks to the ring.,Nice and durable,True,
B000Y9IV3A,5.0,Good quality,Five Stars,True,
B000Y9IV3A,5.0,These things are better than I imagined. Low price but very sturdy. Definitely can tell these won't break or warp.,These things are better than I imagined,True,
B000Y9IV3A,5.0,"Came in handy on my trip to Europe! Used the ring to attach to backpack, pants loops, camera bag, etc. Easy to clean! When I'm not traveling the set lives in my car. Perfect for picnics or meals on the go.",Super handy!,True,
B000Y9IV3A,5.0,"Great light weight, easy to clean.  I also have some JetBoil collapsible forks and spoons and I prefer these lexan pieces to those just for ease of cleaning.",Great light weight,True,
B000Y9IV3A,5.0,Very good and practical,Very good,False,
B000Y9IV3A,5.0,"Only used them for one 3 day camping trip, but they were excellent!",but they were excellent!,True,
B000Y9IV3A,5.0,"easily to clean and much better than a ""spork"" which only Dr. Spock can use",a keeper,True,
B000Y9IV3A,5.0,Nice stuff.  I don't expect these to break.,Nice stuff. I don't expect these to break,True,
B000Y9IV3A,4.0,"I did not get to use them this trip. They do appear as they will not break easily. The only think that might be better based upon years of use, might be the traditional metal ones that I had as a kid.",They are what they are,True,
B000Y9IV3A,4.0,Had some manufacturing marks when i first received but they were minor and i cleaned them up and everything's all good. I just don't like that added work sometimes. Very sturdy plastic kitchen utensils for hard outdoor use. I stuck them in the dishwasher and nothing happened that i could tell.,Nice,True,
B000Y9IV3A,5.0,"These just arrived, so I haven't tested them out yet. They seem very sturdy and are FULL SIZE utensils..so I can eat like a normal human being with human utensils when camping.
  They are definitely sturdy.
  I removed the knife from the set, as I use a Mora for my eating knife, and the knife is really, really robust, and probably weighs as much as the spoon and fork combined. I removed the ring also, so these really weigh nothing with just the fork and spoon.
  Some slight flashing, especially on the fork, but easily removed with a razor or sandpaper.
  Having used Lexan before in many utensils, I have no doubt these will be great and sturdy, anda very nice soup spoon so you can eat more than sips from your soup.",Great value,True,
